object_id,object_type,case_id,ticker,company,fiscal_period,source_type,source_ref,section,speaker,topic,span_start_char,span_end_char,source_sha256,text_sha256,normalized_transcript_sha256,provenance_ref,provenance_hash,rights_tier,retrieval_priority,commit_allowed,raw_text_commit_allowed,raw_text_committed
sha256:746c530fc291106b3f56a0917,semantic_chunk,hd_2024_q3,HD,The Home Depot Inc.,2024 Q3,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/chunks/transcript/chunk_a662d8f1c6c5bd7e.txt,unknown,unknown,semantic_fallback,53863,54729,sha256:7615358920d80acfbd3262943496d8570827676fe39d2c38aecdf4e7ba2d2fc6,sha256:78ec6a8423df95c1532e33e6a32d0849cbf4fec84e472576f3ed97e821ae5606,sha256:e8e45598dae822f29006156b2a47b06a43f1c62013e129cede330b85f4220ffc,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q3/metadata/normalized_transcript.json,sha256:e85672f8a177b785dab3467e769bf9725951ed648aca87bc421271c2fdc2fab8,safe_to_download,3,false,false,false
sha256:7f754e47dba3535d9575da6ed,event_aligned_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_25f3b2baeb5456f6.txt,prepared_remarks,management,prepared_remarks,89,267,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:07a1f7802f05f17a3958d2e63f2c5156ac0931c41c3c532f8865ea6c00c49b15,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:87c798d557fcdd43549d8f871d4bc1b64d481b1fe0eda3dda8904f73ba00166a,safe_to_download,2,false,false,false
sha256:c3d9bbce05de464d0f138ad94,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_e4e5f8a2d22d8575.txt,unknown,unknown,semantic_fallback,3871,6371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:e750fb5779fc564c243d441c742c625d155bb203feca948a494d1d7b42e5f332,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:4be9319626b43424d86747d33e1e498352f2a4ac06ea6f16a762273aa9b49f6e,safe_to_download,3,false,false,false
sha256:e1a49ed534a50f052cf42a116,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_a52cae37a0191994.txt,unknown,unknown,semantic_fallback,6371,8871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:87bb80e6fbb60b6ec230e2326ef8afdcda668d390a54c9801d3e7a7772efd115,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:64c28a68a8bec209e09d02ab35af765c51a0507f9e85767a0693bbe3d856063a,safe_to_download,3,false,false,false
sha256:5957fa6a6e8163479f4726e18,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_1c10d6328b2f46a6.txt,unknown,unknown,semantic_fallback,8871,11371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:e1a9e64120a7eecc88c7379fa42897c8542d159f962c543a1e4ff67512ad393b,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:1a08ede1153000cb18d4ddbb35e995c615bd31ac125e9d66880dff33a1dafe21,safe_to_download,3,false,false,false
sha256:38e0ec69ae9c6440cd986f358,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_4cfa425cbae5e6a3.txt,unknown,unknown,semantic_fallback,11371,13871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:ab84450f06672e3c66ffae16a35511ce60b0a2c7ebd8afcf1835d61ce260a129,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:8378c6eb832f207e9faea744cd1605aba9d7a759537fd6f83eff7a830fe58ad0,safe_to_download,3,false,false,false
sha256:ceb2caf41b903fdfba1f6cae8,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_06f08254815bf885.txt,unknown,unknown,semantic_fallback,13871,16371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:0fcb642bdd39e0aa9144b14ff99f1b1b6acc6620610189df081fe6d5b9723a03,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:ce039de07fce73bc4020cd3d1ef12d1d23e189d8053438f96ca8cefa908f585f,safe_to_download,3,false,false,false
sha256:8e2a0f745afb79215e2281b17,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_764c3382507a2c8e.txt,unknown,unknown,semantic_fallback,16371,18871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:e53dfa65f7a9c23edf644dc0a3240b857f152f19932f657ae81073175fd5ba78,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:8ae7696ad74ac25f881a60c71d259294d528ad6e36ca52d4436bb5f08842d992,safe_to_download,3,false,false,false
sha256:998b6c31844304e1b8bf8daa9,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_e026f47df7c1fa61.txt,unknown,unknown,semantic_fallback,18871,21371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:273deedb2bf3823551e1819eb1548b9e10091c5ab4b3af20fb68f61eb5cc6ce9,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:92e871238d20c62c8248fcad00993d20f4e6ae4d43b3a1c28115cd69003a5fb6,safe_to_download,3,false,false,false
sha256:7102a57f50ed06e65571482dc,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_a6075a937b20be10.txt,unknown,unknown,semantic_fallback,21371,23871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:aff88f7a410b924e8dbc955601848a6f76520530a6386aaf1047048394942f05,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:0a7c470f6b77bd78f18d6649c0ecf58a067ce3ce2ad784c1675c70c71791c2a8,safe_to_download,3,false,false,false
sha256:1bfcb245e7ce14b69add5e133,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_3195ab2e1494c7d3.txt,unknown,unknown,semantic_fallback,23871,26371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:0db4ec592b54e81e69f09bff8544f0e2c688b5fa9a1343dfebba97890b353d50,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:9d670fc283222e435375b3079302341b08e5899161f35fc5777125e0fdde8537,safe_to_download,3,false,false,false
sha256:5df214287d7ecaf3bc1974fbf,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_73a091792184cdd6.txt,unknown,unknown,semantic_fallback,26371,28871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:b5be044f89ba209c42bd0402d203d9ac010473ea412f1e0b6a17af148128eddc,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:8c9928d8580ec38a8e89c8ef0ec585130c732d47a14d5dd107e4bc77e392915a,safe_to_download,3,false,false,false
sha256:5d9a0f362d5d0c15d17425f43,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_11e899642464a943.txt,unknown,unknown,semantic_fallback,28871,31371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:25191804ad8bd84872d2bde4579abf56dd28ab9bda418726db3df0738be0eef0,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:4cb26c9d5213081a439b1a9c79500c6bcb217dae991bd8316b9ca89d13656228,safe_to_download,3,false,false,false
sha256:168d805c312c4e706b7c79ff7,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_aac010f049420925.txt,unknown,unknown,semantic_fallback,31371,33871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:62ada36e78d8c49066116ed7a1d115d22437c6cfcd4de00d6bc122dee91e925c,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:6fec254724ba8a82f434472e081d15e58ac839f1f2751ceab63433ddd7714c00,safe_to_download,3,false,false,false
sha256:8dd90b68bf4ee64c41c4234a8,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_408caacc331d6b04.txt,unknown,unknown,semantic_fallback,33871,36371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:154b8c0804cbf52948c3b6eb78b84a49453aff1efbf6d265fe0d75004cf5cf5d,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:cc82855a6db4faf4cee9c8a0bb6de1b35af40eb51758a989de85ff642b943bcf,safe_to_download,3,false,false,false
sha256:facc046918d6e31cf15bc37dc,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_1309d8c03f08b7e5.txt,unknown,unknown,semantic_fallback,36371,38871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:83d7bce3e7eb60b10d7c251baa0db96cb249e3e16e5117360bf2a5177349361f,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:3468356156f8ff6ddeacd810278d5956b2142055bdc122ba9d60846e43da602f,safe_to_download,3,false,false,false
sha256:0a1b942b02170b5762c9e6a9b,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_4d2a3f65a3c509dc.txt,unknown,unknown,semantic_fallback,38871,41371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:ed3f2b587972f264e1e53ec0dcf7a8f71bd34dd7560beab29bf556bc133fa202,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:18b4985270390b3737ef175f150687ff0dc0c67f9a5145e2cab16ba6092f3eac,safe_to_download,3,false,false,false
sha256:cdec1a1e0196550174b63f9ac,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_2b7f4070f4355f3f.txt,unknown,unknown,semantic_fallback,41371,43871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:b75129a646313972bfba53f22424b481887efecfcccd8a8198b5b6ac035f2f90,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:1af3ec0a25c9408ab4d3fc0e760f6ef258f92a0d52d7766c5c9beb603359834d,safe_to_download,3,false,false,false
sha256:775971576168eb3ef5b59b337,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_f046b7f1924830dd.txt,unknown,unknown,semantic_fallback,43871,46371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:c22a963019d95dfe58e824c3e1fa664d25626e37d502eb9d1db55d008339e35f,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:38517377ed220b56ea8db6525e93da66315562bcbff4067ea8127decef32701c,safe_to_download,3,false,false,false
sha256:74494ae739d571852136be905,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_34fdddbecbc06990.txt,unknown,unknown,semantic_fallback,46371,48871,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:cc7ab7758605e3f515079a62b1a92cb7b3070766344f0f3ee27f6e8e089d2bcb,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:2a7aba7bbe726914d4b0c22e01e05ee3a87e5aeb44e66962e839237f67b3e4f1,safe_to_download,3,false,false,false
sha256:47466456ff6526cbe3f1a432f,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_315ed297aa0e0000.txt,unknown,unknown,semantic_fallback,48871,51371,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:4c4c8b6b969fd015f9f97982f0081cdb34902d8ef2417f89d15be1c243661afb,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:f667d8cbdf17e2b1e6a659a93ae2d19bffbd2481d0f8556526fbed5caa03c0d8,safe_to_download,3,false,false,false
sha256:4b5e1632ce414e58e6979012b,semantic_chunk,hd_2024_q4,HD,The Home Depot Inc.,2024 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/chunks/transcript/chunk_8727fe7ce43b45cf.txt,unknown,unknown,semantic_fallback,51371,52189,sha256:6662b3fea415afaf582fba4411c086fed59fbf02225c05c4b41d47c26f9d3a0e,sha256:539caea0cdfed710e35738920b1a077ddc1f412bcbebcc519956dd104a289f0e,sha256:4d1d4319cef314c5348b2102762aa6b2a6c10ce8e371a9efd39a96cc28475a54,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2024_q4/metadata/normalized_transcript.json,sha256:5e1c48d400f43f34f29fd3f0c9fb55291dcf1d6faeec6fe9b8d8d023007ec71e,safe_to_download,3,false,false,false
sha256:b9c04d3949554ddaea729e072,event_aligned_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_9b5b69343be3dc39.txt,prepared_remarks,management,prepared_remarks,93,276,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:010dc3d3595250195fa9ed8f53343d7c9e2f07c773bb57e30316a08692debd12,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:706d493659f60ae3edf9d4058fd4fcc32fe5410b1195a03aa065933d664d3eee,safe_to_download,2,false,false,false
sha256:a3dc9c52a6bf103429759300f,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_8312e10b2b34ac51.txt,unknown,unknown,semantic_fallback,3907,6407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:7a61c57d9eb014f936601bea1f59fa8d4d0029d0291a5437a238eae9d74c46be,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:9e585b7c6e43a36b7799d669aae118b0346ec95ff9e1626471ab223ead778022,safe_to_download,3,false,false,false
sha256:19ea0c0ba6d0b63303e9e3b11,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_74907725bf627e12.txt,unknown,unknown,semantic_fallback,6407,8907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:8481a72b38862da29fc5c324588ce200a02b2736c86b8d13cfaf55a0d5ffe61c,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:faa01d2febf769edf364c41c7d9758aa38691b6242a307a5197136b9a029c7a2,safe_to_download,3,false,false,false
sha256:cf0a204e2817e48f6d5d37ba8,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_ee86824b5a9b154e.txt,unknown,unknown,semantic_fallback,8907,11407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:5d4d86eba25707b11448a220b8142fcc0ea40a53d270e1dae3f51817ed62befd,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:993d36ba6ecf53a13fb5837b7253bb98ad1a2d68286510a69256723221c1aaaa,safe_to_download,3,false,false,false
sha256:8a04feba6073ea8cd9fef0f6d,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_61f3cdfc354998fa.txt,unknown,unknown,semantic_fallback,11407,13907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:58f611d85b3e731f5121354e22d3017ea27704988c459f31cd38841637f138cc,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:dc391bc9a958701188cc7b805c87a014734dffaeaca8280c82a8e073b75e404f,safe_to_download,3,false,false,false
sha256:ade5e88d63301318e251f3754,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_bd91d74a8b2b9eae.txt,unknown,unknown,semantic_fallback,13907,16407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:93bb79ae4cc62cf04aab70c12dedbeeddee16416c91ab403c082afc0543b87bf,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:8443a2c3136b3520c1ff59ea86acf60b96f71d384844bed9e40435373de34f78,safe_to_download,3,false,false,false
sha256:ecf679915fbea6b7e5a4b3543,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_1396c759c76d4d58.txt,unknown,unknown,semantic_fallback,16407,18907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:04e541299d07f3f22dae7049d3d4e5f8e754ac3037e760e047865624046d19e0,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:3c14ee7ab55112a9fa483ef096941ba26abbf9d2696ddb850ca2ec12f714eecb,safe_to_download,3,false,false,false
sha256:bae63753dedc2f0bf53f757bd,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_9eddee973c1f7232.txt,unknown,unknown,semantic_fallback,18907,21407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:18d9211def90a86f3629aacf5a133d399f1b37a591c7eeb10f7abcec02d51c69,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:7206bef76d5ca6969a815f57030c69aa5b1b064282eb5d8ec01d7e09075ed45d,safe_to_download,3,false,false,false
sha256:f002681176cb2b38950c101ab,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_9557be3688597e55.txt,unknown,unknown,semantic_fallback,21407,23907,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:09345f5f9b857bf8641b2e8f2de34450d0cd18c0066046115b572349ab1d3c4d,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:1374b979454e9fbe0cfc83a7fbd840d8a75fefdee6d1ce59a279fc5241b34cf4,safe_to_download,3,false,false,false
sha256:308aa52a941fe7a1eeb864819,semantic_chunk,hd_2025_q4,HD,"The Home Depot, Inc.",2025 Q4,manual_local_transcript_chunk,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/chunks/transcript/chunk_c638d6da6ad94e68.txt,unknown,unknown,semantic_fallback,23907,26407,sha256:9930b485a5fbe82794b52fe951d036f7a1429abea2711921530b79ed8746ca8a,sha256:365f25501fbd21cc81b5b124f93a8967b785d4d351f0e4a2286d48fc54ce115f,sha256:9a4ba3adec57821de9a9281ab6acb2b78fc240df55b3c4b5019ab772a034459e,/Users/keith/Desktop/earnings calls 100 samples/HD_The_Home_Depot_Inc/hd_2025_q4/metadata/normalized_transcript.json,sha256:9d7bfaf61b58be53ffaace900de62f027c7323178731a53cb76f12862de937d0,safe_to_download,3,false,false,false
